fid,state
14066,WA
14067,WA
14068,WA
14069,WA
14070,WA
14071,WA
14072,WA
14073,WA
14074,WA
14075,WA
14076,WA
14077,WA
14078,WA
14079,WA
14080,WA
14081,WA
14082,WA
14083,WA
14084,WA
14085,WA
14086,WA
14087,WA
14088,WA
14089,WA
14090,WA
14091,WA
14092,WA
14093,WA
14094,WA
14095,WA
14096,WA
14097,WA
14098,WA
14099,WA
14100,WA
14101,WA
14102,WA
14103,WA
14104,WA
14105,WA
14106,WA
14107,WA
14108,WA
14109,WA
14110,WA
14111,WA
14112,WA
14113,WA
14114,WA
14115,WA
14116,WA
14117,WA
14118,WA
14119,WA
14120,WA
14121,WA
14122,WA
14123,WA
14124,WA
14125,WA
14126,WA
14127,WA
14128,WA
14129,WA
14130,WA
14131,WA
14132,WA
14133,WA
14134,WA
14135,WA
14136,WA
14137,WA
14138,WA
14139,WA
14140,AK
14141,AK
14142,AK
14143,AK
14144,AK
14145,AK
14146,AK
14147,AK
14148,AK
14149,AK
14150,AK
14151,AK
14152,AK
14153,AK
14154,AK
14155,AK
14156,AK
14157,AK
14158,AK
14159,AK
14160,AK
14161,AK
14162,AK
14163,AK
14164,AK
14165,AK
14166,AK
14167,AK
14168,AK
14169,AK
14170,AK
